Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
5.237	Perth	0	1145	FullDelay	2.847	2.847e+06	2	4
5.24183	Ashburn	0	1183	LastDelay	0.123827	123827	1	1
5.24183	Ashburn	0	1183	FullDelay	0.885827	885827	2	1
5.24211	KL	0	942	LastDelay	0.0991127	99112.7	1	1
5.24211	KL	0	942	FullDelay	2.09911	2.09911e+06	4	1
5.24214	Chennai	0	796	LastDelay	0.219143	219143	1	1
5.24214	Chennai	0	796	FullDelay	3.39514	3.39514e+06	4	1
5.24328	Osaka	0	1305	LastDelay	0.0802765	80276.5	1	2
5.24328	Osaka	0	1305	FullDelay	1.50428	1.50428e+06	2	2
5.24496	Manila	0	2461	LastDelay	0.378964	378964	1	2
5.24496	Manila	0	2461	FullDelay	0.378964	378964	1	2
5.24672	Adelaide	0	1288	LastDelay	0.383722	383722	1	4
5.24672	Adelaide	0	1288	FullDelay	2.59672	2.59672e+06	2	4
5.24807	Bangkok	0	2135	LastDelay	0.410071	410071	1	3
5.24807	Bangkok	0	2135	FullDelay	0.410071	410071	1	3
5.24843	Seoul	0	841	LastDelay	0.184427	184427	1	2
5.24843	Seoul	0	841	FullDelay	3.27343	3.27343e+06	3	2
5.25045	Ashburn	0	1192	LastDelay	0.124451	124451	1	1
5.25045	Ashburn	0	1192	FullDelay	0.885451	885451	2	1
5.25053	Brisbane	0	841	LastDelay	0.142526	142526	1	2
5.25053	Brisbane	0	841	FullDelay	3.83953	3.83953e+06	3	2
5.25074	KL	0	955	LastDelay	0.0987367	98736.7	1	1
5.25074	KL	0	955	FullDelay	2.09474	2.09474e+06	3	1
5.25899	Chennai	0	816	LastDelay	0.218987	218987	1	1
5.25899	Chennai	0	816	FullDelay	3.39199	3.39199e+06	4	1
5.25908	Ashburn	0	1203	LastDelay	0.124075	124075	1	1
5.25908	Ashburn	0	1203	FullDelay	0.883075	883075	2	1
5.2594	KL	0	967	LastDelay	0.0984007	98400.7	1	1
5.2594	KL	0	967	FullDelay	2.0914	2.0914e+06	3	1
5.26102	Tokyo	0	876	LastDelay	0.275017	275017	1	1
5.26102	Tokyo	0	876	FullDelay	3.35802	3.35802e+06	3	1
5.26189	Manila	0	1305	LastDelay	1.17289	1.17289e+06	1	2
5.26189	Manila	0	1305	FullDelay	2.82789	2.82789e+06	2	2
5.26232	Sydney	0	841	LastDelay	0.251316	251316	1	3
5.26232	Sydney	0	841	FullDelay	3.29032	3.29032e+06	3	3
5.26364	Adelaide	0	1305	LastDelay	0.383644	383644	1	4
5.26364	Adelaide	0	1305	FullDelay	2.59664	2.59664e+06	2	4
5.26499	Bangkok	0	2461	LastDelay	0.100993	100993	1	3
5.26499	Bangkok	0	2461	FullDelay	0.100993	100993	1	3
5.2677	Ashburn	0	1213	LastDelay	0.123699	123699	1	1
5.2677	Ashburn	0	1213	FullDelay	0.881699	881699	2	1
5.26773	Brisbane	0	2350	LastDelay	0.960734	960734	1	2
5.26773	Brisbane	0	2350	FullDelay	0.960734	960734	1	2
5.26802	KL	0	977	LastDelay	0.0990247	99024.7	1	1
5.26802	KL	0	977	FullDelay	2.09002	2.09002e+06	3	1
5.27389	Melbourne	0	841	LastDelay	0.401889	401889	1	4
5.27389	Melbourne	0	841	FullDelay	3.72289	3.72289e+06	3	4
5.27426	Seoul	0	876	LastDelay	0.184259	184259	1	2
5.27426	Seoul	0	876	FullDelay	3.26426	3.26426e+06	3	2
5.27583	Chennai	0	836	LastDelay	0.218831	218831	1	1
5.27583	Chennai	0	836	FullDelay	3.38883	3.38883e+06	4	1
5.27632	Ashburn	0	1222	LastDelay	0.124323	124323	1	1
5.27632	Ashburn	0	1222	FullDelay	0.881323	881323	2	1
5.27636	Brisbane	0	876	LastDelay	0.145358	145358	1	2
5.27636	Brisbane	0	876	FullDelay	3.83036	3.83036e+06	3	2
5.27665	KL	0	988	LastDelay	0.0986487	98648.7	1	1
5.27665	KL	0	988	FullDelay	2.08765	2.08765e+06	3	1
5.27712	Osaka	0	658	LastDelay	0.67312	673120	1	2
5.27712	Osaka	0	658	FullDelay	4.05812	4.05812e+06	4	2
5.2777	Nagoya	0	2186	LastDelay	0.736702	736702	1	3
5.2777	Nagoya	0	2186	FullDelay	0.736702	736702	1	3
5.27831	Tokyo	0	896	LastDelay	0.275305	275305	1	1
5.27831	Tokyo	0	896	FullDelay	3.35531	3.35531e+06	3	1
5.27881	Manila	0	2487	LastDelay	0.386808	386808	1	2
5.27881	Manila	0	2487	FullDelay	0.386808	386808	1	2
5.27978	Auckland	0	841	LastDelay	0.407783	407783	1	4
5.27978	Auckland	0	841	FullDelay	3.74778	3.74778e+06	3	4
5.2803	Perth	0	841	LastDelay	0.398302	398302	1	4
5.2803	Perth	0	841	FullDelay	3.7503	3.7503e+06	3	4
5.28057	Adelaide	0	621	LastDelay	1.33557	1.33557e+06	1	4
5.28057	Adelaide	0	621	FullDelay	4.13557	4.13557e+06	3	4
5.28191	Bangkok	0	1305	LastDelay	0.817915	817915	1	3
5.28191	Bangkok	0	1305	FullDelay	2.57791	2.57791e+06	2	3
5.28499	Ashburn	0	1280	LastDelay	0.123987	123987	1	1
5.28499	Ashburn	0	1280	FullDelay	0.123987	123987	1	1
5.28531	KL	0	999	LastDelay	0.0983127	98312.7	1	1
5.28531	KL	0	999	FullDelay	2.08531	2.08531e+06	3	1
5.28811	Sydney	0	876	LastDelay	0.251108	251108	1	3
5.28811	Sydney	0	876	FullDelay	3.28111	3.28111e+06	3	3
5.29155	Seoul	0	896	LastDelay	0.184547	184547	1	2
5.29155	Seoul	0	896	FullDelay	3.26155	3.26155e+06	3	2
5.29267	Chennai	0	857	LastDelay	0.218674	218674	1	1
5.29267	Chennai	0	857	FullDelay	3.38467	3.38467e+06	4	1
5.29361	Ashburn	0	1288	LastDelay	0.124611	124611	1	1
5.29361	Ashburn	0	1288	FullDelay	0.124611	124611	1	1
5.29365	Brisbane	0	896	LastDelay	0.145646	145646	1	2
5.29365	Brisbane	0	896	FullDelay	3.32665	3.32665e+06	3	2
5.29394	KL	0	1010	LastDelay	0.0989367	98936.7	1	1
5.29394	KL	0	1010	FullDelay	2.08294	2.08294e+06	3	1
5.29462	Nagoya	0	658	LastDelay	0.105624	105624	1	3
5.29462	Nagoya	0	658	FullDelay	4.09162	4.09162e+06	4	3
5.29573	Manila	0	658	LastDelay	1.75473	1.75473e+06	1	2
5.29573	Manila	0	658	FullDelay	4.08873	4.08873e+06	3	2
5.29749	Adelaide	0	2186	LastDelay	0.730488	730488	1	4
5.29749	Adelaide	0	2186	FullDelay	0.730488	730488	1	4
5.29884	Bangkok	0	2487	LastDelay	0.108836	108836	1	3
5.29884	Bangkok	0	2487	FullDelay	0.108836	108836	1	3
5.29964	Melbourne	0	876	LastDelay	0.404641	404641	1	4
5.29964	Melbourne	0	876	FullDelay	3.71364	3.71364e+06	3	4
5.30224	Ashburn	0	1297	LastDelay	0.124235	124235	1	1
5.30224	Ashburn	0	1297	FullDelay	0.124235	124235	1	1
5.30227	Brisbane	0	2384	LastDelay	0.96127	961270	1	2
5.30227	Brisbane	0	2384	FullDelay	0.96127	961270	1	2
5.30256	KL	0	1021	LastDelay	0.0985607	98560.7	1	1
5.30256	KL	0	1021	FullDelay	2.08056	2.08056e+06	3	1
5.30418	Tokyo	0	1217	LastDelay	0.0291772	29177.2	1	1
5.30418	Tokyo	0	1217	FullDelay	2.39118	2.39118e+06	2	1
5.3054	Sydney	0	896	LastDelay	0.251396	251396	1	3
5.3054	Sydney	0	896	FullDelay	3.2784	3.2784e+06	3	3
5.30554	Auckland	0	876	LastDelay	0.410535	410535	1	4
5.30554	Auckland	0	876	FullDelay	3.73854	3.73854e+06	3	4
5.30607	Perth	0	876	LastDelay	0.401074	401074	1	4
5.30607	Perth	0	876	FullDelay	3.74107	3.74107e+06	3	4
5.30952	Chennai	0	878	LastDelay	0.218518	218518	1	1
5.30952	Chennai	0	878	FullDelay	3.38052	3.38052e+06	4	1
5.31089	Brisbane	0	2478	LastDelay	0.875894	875894	1	2
5.31089	Brisbane	0	2478	FullDelay	0.875894	875894	1	2
5.3109	Ashburn	0	1306	LastDelay	0.123899	123899	1	1
5.3109	Ashburn	0	1306	FullDelay	0.123899	123899	1	1
5.31096	Osaka	0	1378	LastDelay	1.49596	1.49596e+06	1	2
5.31096	Osaka	0	1378	FullDelay	1.49596	1.49596e+06	1	2
5.31122	KL	0	1033	LastDelay	0.0982247	98224.7	1	1
5.31122	KL	0	1033	FullDelay	2.07722	2.07722e+06	3	1
5.31155	Nagoya	0	2212	LastDelay	0.744546	744546	1	3
5.31155	Nagoya	0	2212	FullDelay	0.744546	744546	1	3
5.31265	Manila	0	2212	LastDelay	0.695651	695651	1	2
5.31265	Manila	0	2212	FullDelay	0.695651	695651	1	2
5.31441	Adelaide	0	658	LastDelay	1.33941	1.33941e+06	1	4
5.31441	Adelaide	0	658	FullDelay	4.13241	4.13241e+06	3	4
5.31576	Bangkok	0	658	LastDelay	1.43176	1.43176e+06	1	3
5.31576	Bangkok	0	658	FullDelay	4.12676	4.12676e+06	3	3
5.31693	Melbourne	0	896	LastDelay	0.405929	405929	1	4
5.31693	Melbourne	0	896	FullDelay	3.12793	3.12793e+06	3	4
5.31952	Ashburn	0	1314	LastDelay	0.124523	124523	1	1
5.31952	Ashburn	0	1314	FullDelay	0.124523	124523	1	1
5.31989	KL	0	1044	LastDelay	0.0988887	98888.7	1	1
5.31989	KL	0	1044	FullDelay	2.07489	2.07489e+06	3	1
5.32143	Tokyo	0	949	LastDelay	0.278425	278425	1	1
5.32143	Tokyo	0	949	FullDelay	3.34543	3.34543e+06	3	1
5.32282	Auckland	0	896	LastDelay	0.411823	411823	1	4
5.32282	Auckland	0	896	FullDelay	3.73582	3.73582e+06	3	4
5.32336	Perth	0	896	LastDelay	0.402362	402362	1	4
5.32336	Perth	0	896	FullDelay	3.73836	3.73836e+06	3	4
5.32644	Chennai	0	897	LastDelay	0.21944	219440	1	1
5.32644	Chennai	0	897	FullDelay	3.37844	3.37844e+06	4	1
5.32814	Brisbane	0	2410	LastDelay	0.961142	961142	1	2
5.32814	Brisbane	0	2410	FullDelay	0.961142	961142	1	2
5.32815	Ashburn	0	1323	LastDelay	0.124147	124147	1	1
5.32815	Ashburn	0	1323	FullDelay	0.124147	124147	1	1
5.32851	KL	0	1054	LastDelay	0.0985127	98512.7	1	1
5.32851	KL	0	1054	FullDelay	1.49951	1.49951e+06	3	1
5.32957	Manila	0	1378	LastDelay	1.17057	1.17057e+06	1	2
5.32957	Manila	0	1378	FullDelay	2.82257	2.82257e+06	2	2
5.33005	Tokyo	0	1247	LastDelay	0.0280492	28049.2	1	1
5.33005	Tokyo	0	1247	FullDelay	2.38705	2.38705e+06	2	1
5.33133	Adelaide	0	2212	LastDelay	0.738332	738332	1	4
5.33133	Adelaide	0	2212	FullDelay	0.738332	738332	1	4
5.33268	Bangkok	0	2212	LastDelay	0.41768	417680	1	3
5.33268	Bangkok	0	2212	FullDelay	0.41768	417680	1	3
5.334	Sydney	0	1217	LastDelay	0	0	1	0
5.334	Sydney	0	1217	FullDelay	2.361	2.361e+06	2	0
5.33467	Seoul	0	949	LastDelay	0.184667	184667	1	2
5.33467	Seoul	0	949	FullDelay	2.75367	2.75367e+06	3	2
5.33677	Brisbane	0	949	LastDelay	0.148766	148766	1	2
5.33677	Brisbane	0	949	FullDelay	3.31677	3.31677e+06	3	2
5.33681	Ashburn	0	1332	LastDelay	0.123811	123811	1	1
5.33681	Ashburn	0	1332	FullDelay	0.123811	123811	1	1
5.33714	KL	0	1064	LastDelay	0.0991367	99136.7	1	1
5.33714	KL	0	1064	FullDelay	1.49814	1.49814e+06	3	1
5.3428	Melbourne	0	1217	LastDelay	0.218801	218801	1	4
5.3428	Melbourne	0	1217	FullDelay	2.8328	2.8328e+06	2	4
5.34328	Chennai	0	917	LastDelay	0.219284	219284	1	1
5.34328	Chennai	0	917	FullDelay	3.37528	3.37528e+06	4	1
5.34539	Nagoya	0	2255	LastDelay	0.735389	735389	1	3
5.34539	Nagoya	0	2255	FullDelay	0.735389	735389	1	3
5.34548	Ashburn	0	1340	LastDelay	0.124475	124475	1	1
5.34548	Ashburn	0	1340	FullDelay	0.124475	124475	1	1
5.3458	KL	0	1076	LastDelay	0.0988007	98800.7	1	1
5.3458	KL	0	1076	FullDelay	1.4948	1.4948e+06	2	1
5.3465	Manila	0	2556	LastDelay	0.385495	385495	1	2
5.3465	Manila	0	2556	FullDelay	0.385495	385495	1	2
5.3473	Tokyo	0	637	LastDelay	0.537297	537297	1	1
5.3473	Tokyo	0	637	FullDelay	4.1383	4.1383e+06	4	1
5.34825	Adelaide	0	1378	LastDelay	0.399254	399254	1	4
5.34825	Adelaide	0	1378	FullDelay	2.60825	2.60825e+06	2	4
5.34852	Sydney	0	949	LastDelay	0.254516	254516	1	3
5.34852	Sydney	0	949	FullDelay	3.26852	3.26852e+06	3	3
5.3487	Auckland	0	1217	LastDelay	0.228695	228695	1	4
5.3487	Auckland	0	1217	FullDelay	2.8857	2.8857e+06	2	4
5.34923	Perth	0	1217	LastDelay	0.230234	230234	1	4
5.34923	Perth	0	1217	FullDelay	2.88723	2.88723e+06	2	4
5.3496	Bangkok	0	1378	LastDelay	0.816602	816602	1	3
5.3496	Bangkok	0	1378	FullDelay	2.5726	2.5726e+06	2	3
5.35401	Brisbane	0	2521	LastDelay	0.876014	876014	1	2
5.35401	Brisbane	0	2521	FullDelay	0.876014	876014	1	2
5.3541	Ashburn	0	1349	LastDelay	0.124099	124099	1	1
5.3541	Ashburn	0	1349	FullDelay	0.124099	124099	1	1
5.35442	KL	0	1086	LastDelay	0.0984247	98424.7	1	1
5.35442	KL	0	1086	FullDelay	1.49342	1.49342e+06	2	1
5.36005	Melbourne	0	949	LastDelay	0.406049	406049	1	4
5.36005	Melbourne	0	949	FullDelay	3.11805	3.11805e+06	3	4
5.36013	Chennai	0	937	LastDelay	0.219127	219127	1	1
5.36013	Chennai	0	937	FullDelay	3.37213	3.37213e+06	4	1
5.36054	Seoul	0	637	LastDelay	0.450539	450539	1	2
5.36054	Seoul	0	637	FullDelay	4.07554	4.07554e+06	4	2
5.361	Sydney	0	1247	LastDelay	0	0	1	0
5.361	Sydney	0	1247	FullDelay	2.358	2.358e+06	2	0
5.36173	Osaka	0	1145	LastDelay	0.34573	345730	1	2
5.36173	Osaka	0	1145	FullDelay	2.76873	2.76873e+06	3	2
5.36231	Nagoya	0	2281	LastDelay	0.726311	726311	1	3
5.36231	Nagoya	0	2281	FullDelay	0.726311	726311	1	3
5.36264	Brisbane	0	637	LastDelay	0.402638	402638	1	2
5.36264	Brisbane	0	637	FullDelay	4.15564	4.15564e+06	3	2
5.36276	Ashburn	0	1358	LastDelay	0.123763	123763	1	1
5.36276	Ashburn	0	1358	FullDelay	0.123763	123763	1	1
5.36305	KL	0	1095	LastDelay	0.0990487	99048.7	1	1
5.36305	KL	0	1095	FullDelay	1.49305	1.49305e+06	2	1
5.36342	Manila	0	2582	LastDelay	0.376417	376417	1	2
5.36342	Manila	0	2582	FullDelay	0.376417	376417	1	2
5.36518	Adelaide	0	2255	LastDelay	0.729175	729175	1	4
5.36518	Adelaide	0	2255	FullDelay	0.729175	729175	1	4
5.36594	Auckland	0	949	LastDelay	0.415943	415943	1	4
5.36594	Auckland	0	949	FullDelay	3.72594	3.72594e+06	3	4
5.36648	Perth	0	949	LastDelay	0.406482	406482	1	4
5.36648	Perth	0	949	FullDelay	3.72848	3.72848e+06	3	4
5.36867	Melbourne	0	1247	LastDelay	0.218673	218673	1	4
5.36867	Melbourne	0	1247	FullDelay	2.82867	2.82867e+06	2	4
5.37143	Ashburn	0	1366	LastDelay	0.124427	124427	1	1
5.37143	Ashburn	0	1366	FullDelay	0.124427	124427	1	1
5.37171	KL	0	1105	LastDelay	0.0987127	98712.7	1	1
5.37171	KL	0	1105	FullDelay	1.49171	1.49171e+06	2	1
5.37317	Tokyo	0	1010	LastDelay	0.286169	286169	1	1
5.37317	Tokyo	0	1010	FullDelay	3.33617	3.33617e+06	3	1
5.37439	Sydney	0	637	LastDelay	0.514388	514388	1	3
5.37439	Sydney	0	637	FullDelay	4.10139	4.10139e+06	4	3
5.37457	Auckland	0	1247	LastDelay	0.228567	228567	1	4
5.37457	Auckland	0	1247	FullDelay	2.88157	2.88157e+06	2	4
5.37511	Perth	0	1247	LastDelay	0.230106	230106	1	4
5.37511	Perth	0	1247	FullDelay	2.88311	2.88311e+06	2	4
5.37697	Chennai	0	957	LastDelay	0.218971	218971	1	1
5.37697	Chennai	0	957	FullDelay	2.51997	2.51997e+06	3	1
5.37865	Osaka	0	1452	LastDelay	1.48965	1.48965e+06	1	2
5.37865	Osaka	0	1452	FullDelay	1.48965	1.48965e+06	1	2
5.37923	Nagoya	0	1145	LastDelay	0.690233	690233	1	3
5.37923	Nagoya	0	1145	FullDelay	2.81423	2.81423e+06	2	3
5.38005	Ashburn	0	1375	LastDelay	0.124051	124051	1	1
5.38005	Ashburn	0	1375	FullDelay	0.124051	124051	1	1
5.38034	KL	0	1115	LastDelay	0.0983367	98336.7	1	1
5.38034	KL	0	1115	FullDelay	1.49034	1.49034e+06	2	1
5.38034	Manila	0	2281	LastDelay	0.694339	694339	1	2
5.38034	Manila	0	2281	FullDelay	0.694339	694339	1	2
5.38179	Tokyo	0	142	LastDelay	0.900785	900785	1	1
5.38179	Tokyo	0	142	FullDelay	5.23979	5.23979e+06	7	1
5.3821	Adelaide	0	1417	LastDelay	0.398097	398097	1	4
5.3821	Adelaide	0	1417	FullDelay	2.6031	2.6031e+06	2	4
5.38592	Melbourne	0	637	LastDelay	0.666921	666921	1	4
5.38592	Melbourne	0	637	FullDelay	4.03892	4.03892e+06	4	4
5.38641	Seoul	0	1010	LastDelay	0.184411	184411	1	2
5.38641	Seoul	0	1010	FullDelay	2.74441	2.74441e+06	3	2
5.38851	Brisbane	0	1010	LastDelay	0.15651	156510	1	2
5.38851	Brisbane	0	1010	FullDelay	3.30751	3.30751e+06	3	2
5.38868	Ashburn	0	1383	LastDelay	0.124675	124675	1	1
5.38868	Ashburn	0	1383	FullDelay	0.124675	124675	1	1
5.38896	KL	0	1124	LastDelay	0.0989607	98960.7	1	1
5.38896	KL	0	1124	FullDelay	1.48996	1.48996e+06	2	1
5.39182	Auckland	0	637	LastDelay	0.672815	672815	1	4
5.39182	Auckland	0	637	FullDelay	4.06382	4.06382e+06	4	4
5.39235	Perth	0	637	LastDelay	0.663354	663354	1	4
5.39235	Perth	0	637	FullDelay	4.06635	4.06635e+06	4	4
5.39381	Chennai	0	976	LastDelay	0.218815	218815	1	1
5.39381	Chennai	0	976	FullDelay	2.51781	2.51781e+06	3	1
5.39454	Melbourne	0	1323	LastDelay	0.174545	174545	1	4
5.39454	Melbourne	0	1323	FullDelay	2.77854	2.77854e+06	2	4
5.39503	Seoul	0	142	LastDelay	0.814027	814027	1	2
5.39503	Seoul	0	142	FullDelay	5.25303	5.25303e+06	7	2
5.39557	Osaka	0	841	LastDelay	0.641573	641573	1	2
5.39557	Osaka	0	841	FullDelay	3.99357	3.99357e+06	4	2
5.39615	Nagoya	0	1452	LastDelay	1.58915	1.58915e+06	1	3
5.39615	Nagoya	0	1452	FullDelay	1.58915	1.58915e+06	1	3
5.39713	Brisbane	0	142	LastDelay	0.765126	765126	1	2
5.39713	Brisbane	0	142	FullDelay	5.25513	5.25513e+06	6	2
5.39734	Ashburn	0	1392	LastDelay	0.124339	124339	1	1
5.39734	Ashburn	0	1392	FullDelay	0.124339	124339	1	1
5.39762	KL	0	1135	LastDelay	0.0986247	98624.7	1	1
5.39762	KL	0	1135	FullDelay	1.48762	1.48762e+06	2	1
5.39902	Adelaide	0	2281	LastDelay	0.737019	737019	1	4
5.39902	Adelaide	0	2281	FullDelay	0.737019	737019	1	4
5.39903	Tokyo	0	1038	LastDelay	0.288033	288033	1	1
5.39903	Tokyo	0	1038	FullDelay	2.66503	2.66503e+06	2	1
5.40026	Sydney	0	1010	LastDelay	0.25626	256260	1	3
5.40026	Sydney	0	1010	FullDelay	2.63426	2.63426e+06	3	3
5.40037	Bangkok	0	2281	LastDelay	0.416368	416368	1	3
5.40037	Bangkok	0	2281	FullDelay	0.416368	416368	1	3
5.40044	Auckland	0	1323	LastDelay	0.184439	184439	1	4
5.40044	Auckland	0	1323	FullDelay	2.83144	2.83144e+06	2	4
5.40098	Perth	0	1323	LastDelay	0.185978	185978	1	4
5.40098	Perth	0	1323	FullDelay	2.83298	2.83298e+06	2	4
5.40317	Melbourne	0	1332	LastDelay	0.175169	175169	1	4
5.40317	Melbourne	0	1332	FullDelay	2.77817	2.77817e+06	2	4
5.40575	Brisbane	0	2488	LastDelay	0.96075	960750	1	2
5.40575	Brisbane	0	2488	FullDelay	0.96075	960750	1	2
5.40596	Ashburn	0	1401	LastDelay	0.123963	123963	1	1
5.40596	Ashburn	0	1401	FullDelay	0.123963	123963	1	1
5.40625	KL	0	1145	LastDelay	0.0982487	98248.7	1	1
5.40625	KL	0	1145	FullDelay	1.48625	1.48625e+06	2	1
5.40766	Tokyo	0	1690	LastDelay	1.25966	1.25966e+06	1	1
5.40766	Tokyo	0	1690	FullDelay	1.25966	1.25966e+06	1	1
5.40888	Sydney	0	142	LastDelay	0.876876	876876	1	3
5.40888	Sydney	0	142	FullDelay	5.26688	5.26688e+06	7	3
5.40906	Auckland	0	1332	LastDelay	0.185063	185063	1	4
5.40906	Auckland	0	1332	FullDelay	2.83106	2.83106e+06	2	4
5.4096	Perth	0	1332	LastDelay	0.186602	186602	1	4
5.4096	Perth	0	1332	FullDelay	2.8326	2.8326e+06	2	4
5.41066	Chennai	0	995	LastDelay	0.218659	218659	1	1
5.41066	Chennai	0	995	FullDelay	2.51566	2.51566e+06	3	1
5.41179	Melbourne	0	1010	LastDelay	0.412793	412793	1	4
5.41179	Melbourne	0	1010	FullDelay	3.10879	3.10879e+06	3	4
5.41227	Seoul	0	1038	LastDelay	0.184275	184275	1	2
5.41227	Seoul	0	1038	FullDelay	2.74227	2.74227e+06	3	2
5.4125	Osaka	0	876	LastDelay	0.630495	630495	1	2
5.4125	Osaka	0	876	FullDelay	3.9755	3.9755e+06	4	2
5.41308	Nagoya	0	841	LastDelay	0.0780768	78076.8	1	3
5.41308	Nagoya	0	841	FullDelay	4.02708	4.02708e+06	4	3
5.41418	Manila	0	2625	LastDelay	0.384183	384183	1	2
5.41418	Manila	0	2625	FullDelay	0.384183	384183	1	2
5.41437	Brisbane	0	1038	LastDelay	0.158374	158374	1	2
5.41437	Brisbane	0	1038	FullDelay	3.30537	3.30537e+06	3	2
5.41459	Ashburn	0	1409	LastDelay	0.124587	124587	1	1
5.41459	Ashburn	0	1409	FullDelay	0.124587	124587	1	1
5.41487	KL	0	1154	LastDelay	0.0988727	98872.7	1	1
5.41487	KL	0	1154	FullDelay	1.48587	1.48587e+06	2	1
5.41594	Adelaide	0	1452	LastDelay	0.397941	397941	1	4
5.41594	Adelaide	0	1452	FullDelay	2.60194	2.60194e+06	2	4
5.41729	Bangkok	0	1452	LastDelay	0.81329	813290	1	3
