Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
1.09056	Seoul	0	493	FullDelay	0.261555	261555	1	2
1.09072	Ashburn	0	402	LastDelay	0.123716	123716	1	1
1.09072	Ashburn	0	402	FullDelay	0.123716	123716	1	1
1.09127	KL	0	516	LastDelay	0.0982651	98265.1	1	1
1.09127	KL	0	516	FullDelay	0.0982651	98265.1	1	1
1.09258	Brisbane	0	553	LastDelay	0.189582	189582	1	2
1.09258	Brisbane	0	553	FullDelay	0.189582	189582	1	2
1.0945	Tokyo	0	568	LastDelay	0.149498	149498	1	1
1.0945	Tokyo	0	568	FullDelay	0.149498	149498	1	1
1.09564	Chennai	0	458	LastDelay	0.218643	218643	1	1
1.09564	Chennai	0	458	FullDelay	0.218643	218643	1	1
1.0957	Sydney	0	564	LastDelay	0.0827004	82700.4	1	3
1.0957	Sydney	0	564	FullDelay	0.0827004	82700.4	1	3
1.0959	Auckland	0	239	LastDelay	0.539904	539904	1	4
1.0959	Auckland	0	239	FullDelay	0.856904	856904	2	4
1.09641	Perth	0	110	LastDelay	0.135414	135414	1	4
1.09641	Perth	0	110	FullDelay	0.986414	986414	3	4
1.09863	Melbourne	0	484	LastDelay	0.329633	329633	1	4
1.09863	Melbourne	0	484	FullDelay	0.329633	329633	1	4
1.09918	Seoul	0	504	LastDelay	0.259179	259179	1	2
1.09918	Seoul	0	504	FullDelay	0.259179	259179	1	2
1.09934	Ashburn	0	410	LastDelay	0.12434	124340	1	1
1.09934	Ashburn	0	410	FullDelay	0.12434	124340	1	1
1.09988	KL	0	20	LastDelay	0.0988811	98881.1	1	1
1.09988	KL	0	20	FullDelay	1.07988	1.07988e+06	5	1
1.10109	Manila	0	324	LastDelay	0.211089	211089	1	1
1.10109	Manila	0	324	FullDelay	0.777089	777089	2	1
1.10312	Tokyo	0	560	LastDelay	0.166122	166122	1	1
1.10312	Tokyo	0	560	FullDelay	0.166122	166122	1	1
1.10432	Sydney	0	137	LastDelay	0.202316	202316	1	3
1.10432	Sydney	0	137	FullDelay	0.967316	967316	3	3
1.10452	Auckland	0	15	LastDelay	0.20152	201520	1	4
1.10452	Auckland	0	15	FullDelay	1.08952	1.08952e+06	3	4
1.10504	Perth	0	516	LastDelay	0.312042	312042	1	4
1.10504	Perth	0	516	FullDelay	0.312042	312042	1	4
1.10598	Osaka	0	83	LastDelay	0.44498	444980	1	2
1.10598	Osaka	0	83	FullDelay	1.02298	1.02298e+06	2	2
1.10666	Nagoya	0	43	LastDelay	0.479655	479655	1	3
1.10666	Nagoya	0	43	FullDelay	1.06366	1.06366e+06	2	3
1.10726	Melbourne	0	493	LastDelay	0.329257	329257	1	4
1.10726	Melbourne	0	493	FullDelay	0.329257	329257	1	4
1.1078	Seoul	0	110	LastDelay	0.189795	189795	1	2
1.1078	Seoul	0	110	FullDelay	0.997795	997795	3	2
1.10796	Ashburn	0	419	LastDelay	0.123964	123964	1	1
1.10796	Ashburn	0	419	FullDelay	0.123964	123964	1	1
1.1085	KL	0	33	LastDelay	0.0984971	98497.1	1	1
1.1085	KL	0	33	FullDelay	1.0755	1.0755e+06	5	1
1.10982	Brisbane	0	601	LastDelay	0.158822	158822	1	2
1.10982	Brisbane	0	601	FullDelay	0.158822	158822	1	2
1.11249	Chennai	0	475	LastDelay	0.218487	218487	1	1
1.11249	Chennai	0	475	FullDelay	0.218487	218487	1	1
1.11294	Sydney	0	541	LastDelay	0.12294	122940	1	3
1.11294	Sydney	0	541	FullDelay	0.12294	122940	1	3
1.11314	Auckland	0	484	LastDelay	0.351144	351144	1	4
1.11314	Auckland	0	484	FullDelay	0.351144	351144	1	4
1.11367	Perth	0	564	LastDelay	0.272666	272666	1	4
1.11367	Perth	0	564	FullDelay	0.272666	272666	1	4
1.11588	Melbourne	0	504	LastDelay	0.326881	326881	1	4
1.11588	Melbourne	0	504	FullDelay	0.326881	326881	1	4
1.11642	Seoul	0	516	LastDelay	0.260419	260419	1	2
1.11642	Seoul	0	516	FullDelay	0.260419	260419	1	2
1.11659	Ashburn	0	428	LastDelay	0.123588	123588	1	1
1.11659	Ashburn	0	428	FullDelay	0.123588	123588	1	1
1.11711	KL	0	48	LastDelay	0.0981131	98113.1	1	1
1.11711	KL	0	48	FullDelay	1.06911	1.06911e+06	5	1
1.11801	Manila	0	339	LastDelay	0.213011	213011	1	1
1.11801	Manila	0	339	FullDelay	0.779011	779011	2	1
1.11845	Brisbane	0	348	LastDelay	0.551446	551446	1	2
1.11845	Brisbane	0	348	FullDelay	0.551446	551446	1	2
1.11963	Adelaide	0	350	LastDelay	0.194629	194629	1	1
1.11963	Adelaide	0	350	FullDelay	0.769629	769629	2	1
1.12041	Tokyo	0	381	LastDelay	0.50641	506410	1	1
1.12041	Tokyo	0	381	FullDelay	0.50641	506410	1	1
1.12108	Bangkok	0	324	LastDelay	0.204078	204078	1	2
1.12108	Bangkok	0	324	FullDelay	0.797078	797078	2	2
1.12156	Sydney	0	553	LastDelay	0.119564	119564	1	3
1.12156	Sydney	0	553	FullDelay	0.119564	119564	1	3
1.12177	Auckland	0	493	LastDelay	0.350768	350768	1	4
1.12177	Auckland	0	493	FullDelay	0.350768	350768	1	4
1.12228	Perth	0	137	LastDelay	0.137278	137278	1	4
1.12228	Perth	0	137	FullDelay	0.985278	985278	3	4
1.12289	Osaka	0	102	LastDelay	0.443886	443886	1	2
1.12289	Osaka	0	102	FullDelay	1.02089	1.02089e+06	2	2
1.1235	Nagoya	0	440	LastDelay	0.0894988	89498.8	1	3
1.1235	Nagoya	0	440	FullDelay	0.683499	683499	2	3
1.1245	Melbourne	0	110	LastDelay	0.180497	180497	1	4
1.1245	Melbourne	0	110	FullDelay	1.0145	1.0145e+06	3	4
1.12504	Seoul	0	564	LastDelay	0.183043	183043	1	2
1.12504	Seoul	0	564	FullDelay	0.183043	183043	1	2
1.12521	Ashburn	0	436	LastDelay	0.124212	124212	1	1
1.12521	Ashburn	0	436	FullDelay	0.124212	124212	1	1
1.12573	KL	0	59	LastDelay	0.0987291	98729.1	1	1
1.12573	KL	0	59	FullDelay	1.06673	1.06673e+06	4	1
1.12707	Brisbane	0	575	LastDelay	0.20207	202070	1	2
1.12707	Brisbane	0	575	FullDelay	0.20207	202070	1	2
1.12933	Chennai	0	492	LastDelay	0.218331	218331	1	1
1.12933	Chennai	0	492	FullDelay	0.218331	218331	1	1
1.13019	Sydney	0	601	LastDelay	0.0611884	61188.4	1	3
1.13019	Sydney	0	601	FullDelay	0.0611884	61188.4	1	3
1.13039	Auckland	0	504	LastDelay	0.348392	348392	1	4
1.13039	Auckland	0	504	FullDelay	0.348392	348392	1	4
1.13091	Perth	0	541	LastDelay	0.312906	312906	1	4
1.13091	Perth	0	541	FullDelay	0.312906	312906	1	4
1.13312	Melbourne	0	516	LastDelay	0.332121	332121	1	4
1.13312	Melbourne	0	516	FullDelay	0.332121	332121	1	4
1.13366	Seoul	0	137	LastDelay	0.0796593	79659.3	1	2
1.13366	Seoul	0	137	FullDelay	0.996659	996659	3	2
1.13384	Ashburn	0	445	LastDelay	0.123836	123836	1	1
1.13384	Ashburn	0	445	FullDelay	0.123836	123836	1	1
1.13435	KL	0	73	LastDelay	0.0983451	98345.1	1	1
1.13435	KL	0	73	FullDelay	1.06135	1.06135e+06	4	1
1.13492	Manila	0	102	LastDelay	0.454917	454917	1	2
1.13492	Manila	0	102	FullDelay	1.03292	1.03292e+06	2	2
1.13569	Brisbane	0	568	LastDelay	0.217694	217694	1	2
1.13569	Brisbane	0	568	FullDelay	0.217694	217694	1	2
1.13653	Adelaide	0	155	LastDelay	0.398535	398535	1	4
1.13653	Adelaide	0	155	FullDelay	0.981535	981535	2	4
1.13766	Tokyo	0	402	LastDelay	0.502658	502658	1	1
1.13766	Tokyo	0	402	FullDelay	0.502658	502658	1	1
1.13804	Bangkok	0	339	LastDelay	0.20604	206040	1	2
1.13804	Bangkok	0	339	FullDelay	0.79904	799040	2	2
1.13881	Sydney	0	348	LastDelay	0.185812	185812	1	3
1.13881	Sydney	0	348	FullDelay	0.789812	789812	2	3
1.13901	Auckland	0	110	LastDelay	0.158008	158008	1	4
1.13901	Auckland	0	110	FullDelay	1.02901	1.02901e+06	3	4
1.13953	Perth	0	553	LastDelay	0.30953	309530	1	4
1.13953	Perth	0	553	FullDelay	0.30953	309530	1	4
1.13971	Osaka	0	222	LastDelay	0.348714	348714	1	2
1.13971	Osaka	0	222	FullDelay	0.917714	917714	2	2
1.14033	Nagoya	0	83	LastDelay	0.478327	478327	1	3
1.14033	Nagoya	0	83	FullDelay	1.05733	1.05733e+06	2	3
1.14175	Melbourne	0	564	LastDelay	0.292745	292745	1	4
1.14175	Melbourne	0	564	FullDelay	0.292745	292745	1	4
1.14232	Seoul	0	541	LastDelay	0.261323	261323	1	2
1.14232	Seoul	0	541	FullDelay	0.261323	261323	1	2
1.14246	Ashburn	0	453	LastDelay	0.12446	124460	1	1
1.14246	Ashburn	0	453	FullDelay	0.12446	124460	1	1
1.14296	KL	0	85	LastDelay	0.0989611	98961.1	1	1
1.14296	KL	0	85	FullDelay	1.05796	1.05796e+06	4	1
1.14432	Brisbane	0	560	LastDelay	0.234318	234318	1	2
1.14432	Brisbane	0	560	FullDelay	0.234318	234318	1	2
1.14617	Chennai	0	508	LastDelay	0.219174	219174	1	1
1.14617	Chennai	0	508	FullDelay	0.219174	219174	1	1
1.14628	Tokyo	0	520	LastDelay	0.249282	249282	1	1
1.14628	Tokyo	0	520	FullDelay	0.249282	249282	1	1
1.14744	Sydney	0	575	LastDelay	0.123436	123436	1	3
1.14744	Sydney	0	575	FullDelay	0.123436	123436	1	3
1.14763	Auckland	0	516	LastDelay	0.353632	353632	1	4
1.14763	Auckland	0	516	FullDelay	0.353632	353632	1	4
1.14815	Perth	0	601	LastDelay	0.114154	114154	1	4
1.14815	Perth	0	601	FullDelay	0.114154	114154	1	4
1.15036	Melbourne	0	137	LastDelay	0.182361	182361	1	4
1.15036	Melbourne	0	137	FullDelay	1.01336	1.01336e+06	3	4
1.15108	Ashburn	0	462	LastDelay	0.124084	124084	1	1
1.15108	Ashburn	0	462	FullDelay	0.124084	124084	1	1
1.15158	KL	0	98	LastDelay	0.0985771	98577.1	1	1
1.15158	KL	0	98	FullDelay	1.05358	1.05358e+06	4	1
1.15176	Manila	0	376	LastDelay	0.210761	210761	1	1
1.15176	Manila	0	376	FullDelay	0.775761	775761	2	1
1.15298	Brisbane	0	616	LastDelay	0.186982	186982	1	2
1.15298	Brisbane	0	616	FullDelay	0.186982	186982	1	2
1.15491	Tokyo	0	527	LastDelay	0.250906	250906	1	1
1.15491	Tokyo	0	527	FullDelay	0.250906	250906	1	1
1.15494	Bangkok	0	102	LastDelay	0.464938	464938	1	3
1.15494	Bangkok	0	102	FullDelay	1.05294	1.05294e+06	2	3
1.15606	Sydney	0	568	LastDelay	0.13906	139060	1	3
1.15606	Sydney	0	568	FullDelay	0.13906	139060	1	3
1.15626	Auckland	0	564	LastDelay	0.314256	314256	1	4
1.15626	Auckland	0	564	FullDelay	0.314256	314256	1	4
1.15654	Osaka	0	239	LastDelay	0.348542	348542	1	2
1.15654	Osaka	0	239	FullDelay	0.917542	917542	2	2
1.15678	Perth	0	348	LastDelay	0.269778	269778	1	4
1.15678	Perth	0	348	FullDelay	0.808778	808778	2	4
1.15723	Nagoya	0	102	LastDelay	0.477233	477233	1	3
1.15723	Nagoya	0	102	FullDelay	1.05523	1.05523e+06	2	3
1.15899	Melbourne	0	541	LastDelay	0.332985	332985	1	4
1.15899	Melbourne	0	541	FullDelay	0.332985	332985	1	4
1.15956	Seoul	0	601	LastDelay	0.180563	180563	1	2
1.15956	Seoul	0	601	FullDelay	0.180563	180563	1	2
1.15971	Ashburn	0	471	LastDelay	0.123708	123708	1	1
1.15971	Ashburn	0	471	FullDelay	0.123708	123708	1	1
1.16019	KL	0	110	LastDelay	0.0981931	98193.1	1	1
1.16019	KL	0	110	FullDelay	1.05019	1.05019e+06	4	1
1.16161	Brisbane	0	381	LastDelay	0.561606	561606	1	2
1.16161	Brisbane	0	381	FullDelay	0.561606	561606	1	2
1.16302	Chennai	0	525	LastDelay	0.219018	219018	1	1
1.16302	Chennai	0	525	FullDelay	0.219018	219018	1	1
1.16468	Sydney	0	560	LastDelay	0.155684	155684	1	3
1.16468	Sydney	0	560	FullDelay	0.155684	155684	1	3
1.16487	Auckland	0	137	LastDelay	0.159872	159872	1	4
1.16487	Auckland	0	137	FullDelay	1.02787	1.02787e+06	3	4
1.1654	Perth	0	575	LastDelay	0.274402	274402	1	4
1.1654	Perth	0	575	FullDelay	0.274402	274402	1	4
1.16761	Melbourne	0	553	LastDelay	0.329609	329609	1	4
1.16761	Melbourne	0	553	FullDelay	0.329609	329609	1	4
1.16819	Seoul	0	348	LastDelay	0.600187	600187	1	2
1.16819	Seoul	0	348	FullDelay	0.600187	600187	1	2
1.16833	Ashburn	0	479	LastDelay	0.124332	124332	1	1
1.16833	Ashburn	0	479	FullDelay	0.124332	124332	1	1
1.1686	Manila	0	394	LastDelay	0.209605	209605	1	1
1.1686	Manila	0	394	FullDelay	0.774605	774605	2	1
1.16881	KL	0	120	LastDelay	0.0988091	98809.1	1	1
1.16881	KL	0	120	FullDelay	1.04881	1.04881e+06	4	1
1.17023	Brisbane	0	605	LastDelay	0.21523	215230	1	2
1.17023	Brisbane	0	605	FullDelay	0.21523	215230	1	2
1.1703	Adelaide	0	403	LastDelay	0.194301	194301	1	1
1.1703	Adelaide	0	403	FullDelay	0.767301	767301	2	1
1.17175	Bangkok	0	376	LastDelay	0.20375	203750	1	2
1.17175	Bangkok	0	376	FullDelay	0.79575	795750	2	2
1.17215	Tokyo	0	199	LastDelay	0.166146	166146	1	1
1.17215	Tokyo	0	199	FullDelay	0.973146	973146	3	1
1.17335	Sydney	0	616	LastDelay	0.0893484	89348.4	1	3
1.17335	Sydney	0	616	FullDelay	0.0893484	89348.4	1	3
1.17339	Osaka	0	484	LastDelay	0.125386	125386	1	2
1.17339	Osaka	0	484	FullDelay	0.689386	689386	2	2
1.1735	Auckland	0	541	LastDelay	0.354496	354496	1	4
1.1735	Auckland	0	541	FullDelay	0.354496	354496	1	4
1.17403	Perth	0	568	LastDelay	0.329026	329026	1	4
1.17403	Perth	0	568	FullDelay	0.329026	329026	1	4
1.17406	Nagoya	0	222	LastDelay	0.382061	382061	1	3
1.17406	Nagoya	0	222	FullDelay	0.952061	952061	2	3
1.17623	Melbourne	0	601	LastDelay	0.167233	167233	1	4
1.17623	Melbourne	0	601	FullDelay	0.167233	167233	1	4
1.17681	Seoul	0	575	LastDelay	0.223811	223811	1	2
1.17681	Seoul	0	575	FullDelay	0.223811	223811	1	2
1.17696	Ashburn	0	488	LastDelay	0.123956	123956	1	1
1.17696	Ashburn	0	488	FullDelay	0.123956	123956	1	1
1.17743	KL	0	133	LastDelay	0.0984251	98425.1	1	1
1.17743	KL	0	133	FullDelay	1.04443	1.04443e+06	4	1
1.17885	Brisbane	0	402	LastDelay	0.557854	557854	1	2
1.17885	Brisbane	0	402	FullDelay	0.557854	557854	1	2
1.17986	Chennai	0	542	LastDelay	0.218862	218862	1	1
1.17986	Chennai	0	542	FullDelay	0.218862	218862	1	1
1.18077	Tokyo	0	441	LastDelay	0.50677	506770	1	1
1.18077	Tokyo	0	441	FullDelay	0.50677	506770	1	1
1.18197	Sydney	0	381	LastDelay	0.505972	505972	1	3
1.18197	Sydney	0	381	FullDelay	0.505972	505972	1	3
1.18212	Auckland	0	553	LastDelay	0.35112	351120	1	4
1.18212	Auckland	0	553	FullDelay	0.35112	351120	1	4
1.18265	Perth	0	560	LastDelay	0.34565	345650	1	4
1.18265	Perth	0	560	FullDelay	0.34565	345650	1	4
1.18486	Melbourne	0	348	LastDelay	0.287857	287857	1	4
1.18486	Melbourne	0	348	FullDelay	0.835857	835857	2	4
1.18544	Seoul	0	568	LastDelay	0.239435	239435	1	2
1.18544	Seoul	0	568	FullDelay	0.239435	239435	1	2
1.18553	Manila	0	409	LastDelay	0.212527	212527	1	1
1.18553	Manila	0	409	FullDelay	0.776527	776527	2	1
1.18558	Ashburn	0	497	LastDelay	0.12358	123580	1	1
1.18558	Ashburn	0	497	FullDelay	0.12358	123580	1	1
1.18608	KL	0	146	LastDelay	0.0980811	98081.1	1	1
1.18608	KL	0	146	FullDelay	1.04008	1.04008e+06	4	1
1.18714	Adelaide	0	419	LastDelay	0.195144	195144	1	1
1.18714	Adelaide	0	419	FullDelay	0.768144	768144	2	1
1.18748	Brisbane	0	520	LastDelay	0.317478	317478	1	2
1.18748	Brisbane	0	520	FullDelay	0.317478	317478	1	2
1.18859	Bangkok	0	394	LastDelay	0.202594	202594	1	2
1.18859	Bangkok	0	394	FullDelay	0.794594	794594	2	2
1.19031	Osaka	0	504	LastDelay	0.122308	122308	1	2
1.19031	Osaka	0	504	FullDelay	0.686308	686308	2	2
1.1906	Sydney	0	605	LastDelay	0.117596	117596	1	3
1.1906	Sydney	0	605	FullDelay	0.117596	117596	1	3
1.19074	Auckland	0	601	LastDelay	0.311744	311744	1	4
1.19074	Auckland	0	601	FullDelay	0.311744	311744	1	4
1.19089	Nagoya	0	239	LastDelay	0.381889	381889	1	3
1.19089	Nagoya	0	239	FullDelay	0.951889	951889	2	3
1.19133	Perth	0	616	LastDelay	0.142334	142334	1	4
1.19133	Perth	0	616	FullDelay	0.142334	142334	1	4
1.19348	Melbourne	0	575	LastDelay	0.210481	210481	1	4
1.19348	Melbourne	0	575	FullDelay	0.210481	210481	1	4
1.19406	Seoul	0	560	LastDelay	0.256059	256059	1	2
1.19406	Seoul	0	560	FullDelay	0.256059	256059	1	2
1.1942	Ashburn	0	505	LastDelay	0.124204	124204	1	1
1.1942	Ashburn	0	505	FullDelay	0.124204	124204	1	1
1.1947	KL	0	156	LastDelay	0.0986971	98697.1	1	1
1.1947	KL	0	156	FullDelay	1.0387	1.0387e+06	4	1
1.1961	Brisbane	0	527	LastDelay	0.319102	319102	1	2
1.1961	Brisbane	0	527	FullDelay	0.319102	319102	1	2
1.19671	Chennai	0	559	LastDelay	0.218706	218706	1	1
1.19671	Chennai	0	559	FullDelay	0.218706	218706	1	1
1.19801	Tokyo	0	232	LastDelay	0.16601	166010	1	1
1.19801	Tokyo	0	232	FullDelay	0.96601	966010	3	1
1.19922	Sydney	0	402	LastDelay	0.50222	502220	1	3
1.19922	Sydney	0	402	FullDelay	0.50222	502220	1	3
1.19937	Auckland	0	348	LastDelay	0.149368	149368	1	4
1.19937	Auckland	0	348	FullDelay	0.851368	851368	2	4
1.19994	Perth	0	381	LastDelay	0.541938	541938	1	4
1.19994	Perth	0	381	FullDelay	0.541938	541938	1	4
1.20211	Melbourne	0	568	LastDelay	0.226105	226105	1	4
1.20211	Melbourne	0	568	FullDelay	0.226105	226105	1	4
1.20245	Manila	0	504	LastDelay	0.698449	698449	1	2
1.20245	Manila	0	504	FullDelay	0.698449	698449	1	2
1.20272	Seoul	0	616	LastDelay	0.208723	208723	1	2
1.20272	Seoul	0	616	FullDelay	0.208723	208723	1	2
1.20283	Ashburn	0	514	LastDelay	0.123828	123828	1	1
1.20283	Ashburn	0	514	FullDelay	0.123828	123828	1	1
1.20331	KL	0	171	LastDelay	0.0983131	98313.1	1	1
1.20331	KL	0	171	FullDelay	1.03231	1.03231e+06	4	1
1.20405	Adelaide	0	222	LastDelay	0.403051	403051	1	4
1.20405	Adelaide	0	222	FullDelay	0.982051	982051	2	4
1.20473	Brisbane	0	614	LastDelay	0.240726	240726	1	2
1.20473	Brisbane	0	614	FullDelay	0.240726	240726	1	2
1.20556	Bangkok	0	409	LastDelay	0.796555	796555	1	2
1.20556	Bangkok	0	409	FullDelay	0.796555	796555	1	2
1.20663	Tokyo	0	243	LastDelay	0.165626	165626	1	1
1.20663	Tokyo	0	243	FullDelay	0.963626	963626	3	1
1.20715	Osaka	0	419	LastDelay	0.225152	225152	1	1
1.20715	Osaka	0	419	FullDelay	0.788152	788152	2	1
1.20773	Nagoya	0	484	LastDelay	0.129733	129733	1	3
1.20773	Nagoya	0	484	FullDelay	0.723733	723733	2	3
1.20784	Sydney	0	520	LastDelay	0.238844	238844	1	3
1.20784	Sydney	0	520	FullDelay	0.238844	238844	1	3
1.20799	Auckland	0	575	LastDelay	0.354992	354992	1	4
1.20799	Auckland	0	575	FullDelay	0.354992	354992	1	4
1.20856	Perth	0	605	LastDelay	0.170562	170562	1	4
1.20856	Perth	0	605	FullDelay	0.170562	170562	1	4
1.21073	Melbourne	0	560	LastDelay	0.365729	365729	1	4
1.21073	Melbourne	0	560	FullDelay	0.365729	365729	1	4
1.21139	Seoul	0	381	LastDelay	0.610387	610387	1	2
1.21139	Seoul	0	381	FullDelay	0.610387	610387	1	2
1.21145	Ashburn	0	522	LastDelay	0.124452	124452	1	1
1.21145	Ashburn	0	522	FullDelay	0.124452	124452	1	1
1.21193	KL	0	183	LastDelay	0.0989291	98929.1	1	1
1.21193	KL	0	183	FullDelay	1.02893	1.02893e+06	4	1
1.21334	Brisbane	0	199	LastDelay	0.064342	64342	1	2
1.21334	Brisbane	0	199	FullDelay	1.01434	1.01434e+06	3	2
1.21355	Chennai	0	576	LastDelay	0.218549	218549	1	1
1.21355	Chennai	0	576	FullDelay	0.218549	218549	1	1
1.21647	Sydney	0	527	LastDelay	0.240468	240468	1	3
1.21647	Sydney	0	527	FullDelay	0.240468	240468	1	3
1.21662	Auckland	0	568	LastDelay	0.370616	370616	1	4
1.21662	Auckland	0	568	FullDelay	0.370616	370616	1	4
1.21719	Perth	0	402	LastDelay	0.538186	538186	1	4
1.21719	Perth	0	402	FullDelay	0.538186	538186	1	4
1.21929	Manila	0	516	LastDelay	0.703292	703292	1	2
1.21929	Manila	0	516	FullDelay	0.703292	703292	1	2
1.21939	Melbourne	0	616	LastDelay	0.195393	195393	1	4
1.21939	Melbourne	0	616	FullDelay	0.195393	195393	1	4
1.22001	Seoul	0	605	LastDelay	0.237011	237011	1	2
1.22001	Seoul	0	605	FullDelay	0.237011	237011	1	2
1.22008	Ashburn	0	531	LastDelay	0.124076	124076	1	1
1.22008	Ashburn	0	531	FullDelay	0.124076	124076	1	1
1.22055	KL	0	195	LastDelay	0.0985451	98545.1	1	1
1.22055	KL	0	195	FullDelay	1.02555	1.02555e+06	4	1
1.22089	Adelaide	0	452	LastDelay	0.195894	195894	1	1
1.22089	Adelaide	0	452	FullDelay	0.768894	768894	2	1
1.22197	Brisbane	0	441	LastDelay	0.561966	561966	1	2
1.22197	Brisbane	0	441	FullDelay	0.561966	561966	1	2
1.22248	Bangkok	0	504	LastDelay	0.718477	718477	1	3
1.22248	Bangkok	0	504	FullDelay	0.718477	718477	1	3
1.22398	Osaka	0	137	LastDelay	0.51198	511980	1	2
1.22398	Osaka	0	137	FullDelay	1.08698	1.08698e+06	2	2
1.22466	Nagoya	0	504	LastDelay	0.126655	126655	1	3
1.22466	Nagoya	0	504	FullDelay	0.720655	720655	2	3
1.22509	Sydney	0	614	LastDelay	0.143092	143092	1	3
1.22509	Sydney	0	614	FullDelay	0.143092	143092	1	3
1.22524	Auckland	0	560	LastDelay	0.38724	387240	1	4
1.22524	Auckland	0	560	FullDelay	0.38724	387240	1	4
1.22581	Perth	0	520	LastDelay	0.42881	428810	1	4
1.22581	Perth	0	520	FullDelay	0.42881	428810	1	4
1.22802	Melbourne	0	381	LastDelay	0.562017	562017	1	4
1.22802	Melbourne	0	381	FullDelay	0.562017	562017	1	4
1.22864	Seoul	0	402	LastDelay	0.606635	606635	1	2
1.22864	Seoul	0	402	FullDelay	0.606635	606635	1	2
1.22869	Ashburn	0	22	LastDelay	0.123692	123692	1	1
1.22869	Ashburn	0	22	FullDelay	1.20669	1.20669e+06	5	1
1.22916	KL	0	206	LastDelay	0.0981611	98161.1	1	1
1.22916	KL	0	206	FullDelay	1.02216	1.02216e+06	4	1
1.23039	Chennai	0	593	LastDelay	0.218393	218393	1	1
1.23039	Chennai	0	593	FullDelay	0.218393	218393	1	1
1.23059	Brisbane	0	620	LastDelay	0.26059	260590	1	2
1.23059	Brisbane	0	620	FullDelay	0.26059	260590	1	2
1.23371	Sydney	0	199	LastDelay	0.175708	175708	1	3
1.23371	Sydney	0	199	FullDelay	1.03471	1.03471e+06	3	3
1.2339	Auckland	0	616	LastDelay	0.339904	339904	1	4
1.2339	Auckland	0	616	FullDelay	0.339904	339904	1	4
1.23443	Perth	0	527	LastDelay	0.430434	430434	1	4
1.23443	Perth	0	527	FullDelay	0.430434	430434	1	4
1.23612	Manila	0	137	LastDelay	0.52312	523120	1	2
1.23612	Manila	0	137	FullDelay	1.09912	1.09912e+06	2	2
1.23664	Melbourne	0	605	LastDelay	0.223641	223641	1	4
1.23664	Melbourne	0	605	FullDelay	0.223641	223641	1	4
1.23726	Seoul	0	520	LastDelay	0.377259	377259	1	2
1.23726	Seoul	0	520	FullDelay	0.377259	377259	1	2
1.23731	Ashburn	0	35	LastDelay	0.124308	124308	1	1
1.23731	Ashburn	0	35	FullDelay	1.20231	1.20231e+06	5	1
1.23774	Adelaide	0	484	LastDelay	0.181738	181738	1	4
1.23774	Adelaide	0	484	FullDelay	0.753738	753738	2	4
1.23778	KL	0	219	LastDelay	0.0987771	98777.1	1	1
1.23778	KL	0	219	FullDelay	1.01778	1.01778e+06	4	1
1.23921	Brisbane	0	232	LastDelay	0.041206	41206	1	2
1.23921	Brisbane	0	232	FullDelay	1.00721	1.00721e+06	3	2
1.23928	Bangkok	0	516	LastDelay	0.723281	723281	1	3
1.23928	Bangkok	0	516	FullDelay	0.723281	723281	1	3
1.24082	Osaka	0	452	LastDelay	0.224824	224824	1	1
1.24082	Osaka	0	452	FullDelay	0.788824	788824	2	1
1.24112	Tokyo	0	480	LastDelay	0.418122	418122	1	1
1.24112	Tokyo	0	480	FullDelay	0.418122	418122	1	1
1.2415	Nagoya	0	419	LastDelay	0.228499	228499	1	2
1.2415	Nagoya	0	419	FullDelay	0.822499	822499	2	2
1.24233	Sydney	0	441	LastDelay	0.506332	506332	1	3
1.24233	Sydney	0	441	FullDelay	0.506332	506332	1	3
1.24253	Auckland	0	381	LastDelay	0.583528	583528	1	4
1.24253	Auckland	0	381	FullDelay	0.583528	583528	1	4
1.24306	Perth	0	614	LastDelay	0.196058	196058	1	4
1.24306	Perth	0	614	FullDelay	0.196058	196058	1	4
1.24527	Melbourne	0	402	LastDelay	0.558265	558265	1	4
1.24527	Melbourne	0	402	FullDelay	0.558265	558265	1	4
1.24588	Seoul	0	239	LastDelay	0.0998753	99875.3	1	1
1.24588	Seoul	0	239	FullDelay	1.00688	1.00688e+06	3	1
1.24592	Ashburn	0	50	LastDelay	0.123924	123924	1	1
1.24592	Ashburn	0	50	FullDelay	1.19592	1.19592e+06	5	1
1.24639	KL	0	231	LastDelay	0.0983931	98393.1	1	1
1.24639	KL	0	231	FullDelay	1.01439	1.01439e+06	4	1
1.24724	Chennai	0	609	LastDelay	0.219237	219237	1	1
1.24724	Chennai	0	609	FullDelay	0.219237	219237	1	1
1.24782	Brisbane	0	243	LastDelay	0.040822	40822	1	2
1.24782	Brisbane	0	243	FullDelay	1.00482	1.00482e+06	3	2
1.25096	Sydney	0	620	LastDelay	0.162956	162956	1	3
1.25096	Sydney	0	620	FullDelay	0.162956	162956	1	3
1.25115	Auckland	0	605	LastDelay	0.368152	368152	1	4
1.25115	Auckland	0	605	FullDelay	0.368152	368152	1	4
1.25167	Perth	0	199	LastDelay	0.73467	734670	1	4
1.25167	Perth	0	199	FullDelay	1.05267	1.05267e+06	2	4
1.25296	Manila	0	553	LastDelay	0.699964	699964	1	2
1.25296	Manila	0	553	FullDelay	0.699964	699964	1	2
