Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
28	Bangkok	combined	Drop	0	0	0	0
28	KL	combined	Drop	0	0	0	0
28	Singapore	combined	Drop	1825	1930	1826	1931.21
28	Jakarta	combined	Drop	0	0	0	0
28	Manila	combined	Drop	646	30	648	31.0078
28	Sydney	combined	Drop	895	471	889	512.415
28	Brisbane	combined	Drop	191	51	173	52.6934
28	Adelaide	combined	Drop	0	0	0	0
28	Melbourne	combined	Drop	0	0	0	0
28	Perth	combined	Drop	0	0	0	0
28	Auckland	combined	Drop	0	0	0	0
28	SantaClara	combined	Drop	0	0	0	0
28	LA	combined	Drop	3297	3482	3292	3476.3
28	Tribeca	combined	Drop	0	0	0	0
28	SanJose	combined	Drop	0	0	0	0
28	Ashburn	combined	Drop	0	0	0	0
28	NewYork	combined	Drop	0	0	0	0
29	London	combined	Drop	0	0	0	0
29	China	combined	Drop	0	0	0	0
29	Taipei	combined	Drop	0	0	0	0
29	HongKong	combined	Drop	0	0	0	0
29	Seoul	combined	Drop	0	0	0	0
29	Nagoya	combined	Drop	0	0	0	0
29	Osaka	combined	Drop	456	224	440	238.154
29	Tokyo	combined	Drop	2094	1226	2016	1194.9
29	Chennai	combined	Drop	0	0	0	0
29	Bangkok	combined	Drop	0	0	0	0
29	KL	combined	Drop	0	0	0	0
29	Singapore	combined	Drop	1825	1930	1825	1930.05
29	Jakarta	combined	Drop	0	0	0	0
29	Manila	combined	Drop	663	31	668	31.9062
29	Sydney	combined	Drop	1040	765	1077	839.623
29	Brisbane	combined	Drop	206	52	210	53.4639
29	Adelaide	combined	Drop	0	0	0	0
29	Melbourne	combined	Drop	0	0	0	0
29	Perth	combined	Drop	0	0	0	0
29	Auckland	combined	Drop	0	0	0	0
29	SantaClara	combined	Drop	0	0	0	0
29	LA	combined	Drop	3302	3487	3304	3489.19
29	Tribeca	combined	Drop	0	0	0	0
29	SanJose	combined	Drop	0	0	0	0
29	Ashburn	combined	Drop	0	0	0	0
29	NewYork	combined	Drop	0	0	0	0
